source_sentence ,target_sentence
Y él formuló la pregunta: ¿Cuánto pan tienes? Y ellos dijeron: Siete panes.,Ngajan xi cavinenguise Jesús cojo cha cuitjin: ―‍¿Há cjín pan tjin nuju? Ngajan xi chja cha ta: ―‍Yatu má.
"E hizo que el pueblo se sentara en la tierra; y tomó los siete panes, y habiendo alabado, les dio el pan partido a sus discípulos para que lo repartieran entre ello.","Ngajan xi Jesús ne, cavitexa me xutacjín jan xi cuiyuju me nangui. Xi cafë xuta caviyuju me nangui ne, sehe cafaha Jesús pan jan sehe casua me nacuechji rë Nina. Hane cavotoho langa me pan jan, casua me cha ladu rë me xi cuiyuju cha sinë xutacjín jan. Hane cuatjin casahmi cha."
"Y tenían algunos peces pequeños; y bendiciendolos, los hizo que los distribuyeran a la gente de la misma manera.","Hacuaha tjin ra ngujo ti. Hane Jesús ne casua me nacuechji rë Nina tsëhë ti jan, hane sehe cachja me cojo cha ladu rë me xi sua cojo ti jan sinë xuta."
"Y tomaron la comida, y comieron suficiente hasta llenarse; y tomaron siete cestas llenas de los pedazos que les sobró.","Xi camá cajinë xuta jan ne, jemu ndaja camá rë xahasen rë me. Hane xi cafaya cha ladu rë Jesús xi cavangui cajinë xuta jan ne, catsë yatu nisinya."
"Y había como cuatro mil personas, y Jesús los despidió a su casa.","Xuta jan ne, sacuaha chuva rë ñuju mil má me."
"Y subió a la barca con sus discípulos enseguida, y entró a la región de Dalmanuta.","Hane hisca xi cajnetaha cjuandaja vëhë ne, sehe catsingatju Jesús xuta, cafe xuta ndava me. Hya xi camá ne, cavisehen me barcu cojo cha ladu rë me, hane cavuya me ngunda vihi taha ladu rë hiscan xi hmí rë Dalmanuta."
"Y saliendo los Fariseos, le hicieron preguntas, pidiéndole una prueba como señal del cielo.","Xi cafehe me ngajan ne, hacuaha cafehe cha tsëhë partidu fariseo. Hane cavetsihin cha cavisiajmi cha cojo Jesús ta meje cjuahachuva cha me. Cafehya cha cojo rë me xi tsingacun me ngu cjuarcun xi nduva ngahnga, cojo sa xi scuëë cha xi Nina catsingatju jain rë me."
"Y él estaba muy triste de espíritu, y dijo: ¿Por qué esta generación está buscando una señal? de verdad, les digo, no se dará ninguna señal a esta generación.","Ngajan xi Jesús ne, cojo cjuachohotacun ne, cachja me cojo cha cuitjin: ―‍¿Mé má cuatjin chjahyun xi sahme ngu cjuarcun xi nduva ngahnga? Cuichjá quixë cojo nuju ta hisca ngu xcusun vëhë ne, sahmee xi xcun cojo xcun."
"Y él se fue de ellos, y otra vez subió a la barca y se fue al otro lado.","Ngajan xi caviyuju me cha xi cuacun jan ne, cavisehen me barcu cojo cha ladu rë me. Hane sehe cavuya quiji me ngunda vëhë tsëhë laguna."
Y no habían pensado en obtener pan,"Peru cha ladu rë me ne, cachaya rë cha xi cjuaha cha pan, hane cahntsua barcu ne, ngu tutu sa pan jiya ndaja."
Y él les dijo: Tengan cuidado estén alerta contra la levadura de los fariseos y la levadura de Herodes.,Sehe ngajan xi chja Jesús cojo cha cuitjin: ―‍Nechun cuidadu cojo san rë pan tsëhë cha tsëhë partidu fariseo cojo cha ladu rë Herodes.
Y decían el uno al otro: No tenemos pan.,"Sehe ngajan xi cavisiajmicjín cha ngajñi rë cha cuitjin: ―‍¿Há tsëhë xi tsajin naja pan ne, há tsëhë vëhë xi cuatjin chja me?"
"Y Jesús, al oírlos, les dijo: ¿Por qué discuten entre ustedes que no tienen pan? ¿Todavía no ven, y todavía no está claro para ustedes? son sus corazones tan duros?","Xi camachaya rë Jesús xi veyanangui cha xi tsajin rë cha pan ne, cachja me cojo cha cuitjin: ―‍¿Mé má cuatjin nújun xi tsajin pan? ¿Há nuhyuun? ¿Há vijnii rcun? ¿Há jemu taja rcun?"
"Tienen ojos, y no ven? y teniendo oídos, ¿no oyen ? y no tienen memoria?",Tjin nuju túxcun hacuaha tjin tyjavañuju. ¿Mé má matsijin nuju? hacuaha ¿mé má nuhyuun? ¿Há vitsjiin nuju?
"Cuando repartía pan de los cinco panes entre los cinco mil, ¿cuántas canastas llenas de trozos de pan sobraron? Ellos le dijeron: Doce.","Hya xi cavótoho langa hñú pan ngajñi rë xi hñú mil xuta, ¿há cjín chajne sa quitsë cachjayun tsëhë pan xi cavangui jan? ―‍Cuatjin cavinenguise me. Ngajan xi cafayangui cha ladu rë me ta: ―‍Tejó."
"Y cuando reparti los siete panes entre los cuatro mil, ¿cuántas canastas llenas recogieron ? Y ellos le dijeron: Siete.","―‍Hane hya xi cavótoho langa yatu pan jan xi cajinë ñuju mil xuta, ¿ha cjín nisinya sa cavangui? Ngajan xi cha ladu rë me ne, cuitjin cachja nga cha: ―‍Yatu."
Y él les dijo: ¿Todavía no está claro para ustedes?,Ngajan xi cavinenguise Jesús cojo cha cuitjin: ―‍¿Há cjëë camahani cuijne rcun cjua xi cachjá tsëhë san rë pan?
"Y vinieron a Betsaida. Y le llevaron a un hombre ciego, pidiéndole que le pusiera las manos encima.","Hya xi camá ne, cavechu barcu tjehen laguna. Hane xi cavitujne me barcu ne, cafehe me nandya xi hmí Betsaida. Xi cafehe me ngajan ne, cafehe nga xuta cojo ngu cha xi rcá. Hane jercu cachja xuta jan cojo Jesús xi cuetahatsja me cha, hane sehe cumatsejen rë cha."
"Y tomó por la mano al ciego, y salió con él fuera de la ciudad; y cuando le puso saliva en los ojos y le había puesto las manos encima, dijo: ¿Ves algo?","Hya xi camá ne, cafaha me tsja cha hane quijicojo me cha ngajan tjehen nandya. Xi cafehe me cojo cha ngajan ne, cavëhë natya me tuxcun cha hacuaha cavetahatsja me tuxcun cha, sehe cavinenguise me cha cuitjin: ―‍¿Há tsejen ri hitsë quihndë?"
"Y al levantar la vista, dijo: Veo hombres; Los veo como árboles, caminando.","Xi catsiquijin cha xcun cha cavutsejen cha ne, chja cha ta: ―‍Vutsejen xuta. Peru sacuaha tsejen ya, cuatjin tsejen me xi cjui me."
"Luego volvió a poner sus manos sobre sus ojos; y mirando con fuerza, pudo ver y vio todas las cosas con claridad.","Ngajan xi Jesús ne, cavetahatsja nga me tuxcun cha. Sehe casahmi cha ngujyë cavutsejen ndaja cha, hane camandaja cha, camatsejen ndaja rë cha. Hane sehe catsingatju me cha cafe cha ndava cha."
"Y lo envió a su casa, diciendo: No vayas a la ciudad.",Hacuaha cachja me cojo cha cuitjin: ―‍Xi cavisiin ngajñi nandya xi cuinoje cojo xuta jan xcusun xi casahme cojo ri.
"Y salió Jesús con sus discípulos a los pueblos alrededor de Cesarea de Filipo; y en el camino hizo una pregunta a sus discípulos, diciendo: ¿Quién dicen los hombres que soy yo?","Hya xi camá ne, cavetju nga Jesús tsëhë ngajan cojo cha ladu rë me ne, quiji me ngujo nandya xi siu tahndee rë nandya xi hmí Cesarea Felipe. Hane ndiya jiya me cojo cha ne, cavinenguise me cha cuitjin: ―‍¿Mé chja xuta, yo ngahan? ―‍Cuatjin cachja me."
"Y respondieron, Juan el Bautista; y otros, Elías; pero otros, uno de los profetas.","Ngajan xi cafayangui cha ladu rë me cuitjin: ―‍Ngujo me ne, chja me ta ngayun xi cha Juan ngayun, cha xi cavitenda rë xuta. Ngujo nga me ne, chja me ta Elías. Hane ngujo nga me ne, chja me ta ngu profeta xi suacuenda cjua rë Nina. ―‍Cuatjin cafayangui cha."
Y él les preguntó : Y ustedes ¿quién dicen que soy? Pedro dijo en respuesta: Tú eres el Cristo.,"Ngajan xi cachja nga Jesús cojo cha ta: ―‍Hane ngayun ne, ¿mé nújun? ¿Yo ngahan? Ngajan xi cha Pedru ne, cuitjin cafayangui cha: ―‍Ngayun xi tjin cjua xi tsingatju nuju Nina. Ngayun xi Cristu."
Y les ordenó que no le dijeran esto a nadie.,"Ngajan xi Jesús ne, cavitexa me cha ta tsajin yo xi cuichja cha cojo tsëhë."
"Y enseñándoles, él dijo que el Hijo del hombre tendría que sufrir mucho, y ser aborrecido por los que están en autoridad, los principales sacerdotes y los escribas, y ser muerto, y después de tres días resucitará.","Hya xi camá ne, cavetsihin cavicuya me cha tsëhë xi ha ndasa xi Cristu, Quihndi rë Xuta Jain má me ne, peru jemu cjín cjuañihi cuatju me cumá ta tsingatiin xuta changá me, hacuaha tsiquehen xuta changá jan me, peru xi cjuë jyan nixtin ne, cuya nga me cjuahñu."
"Y él dijo esto abiertamente. Y Pedro lo llevó del brazo aparte, y lo estaba reprendiendo.","Cjua vëhë ne cachja quixi camahani me cojo cha. Ngajan xi cha Pedru ne, quijixin cha cojo Jesús. Sehe cavetsihin cachja cha cojo me xi ¿mé má cuatjin chja me?"
"Pero él, volviéndose, y viendo a sus discípulos, dijo bruscamente a Pedro: Quítate de mi camino, Satanás, porque tu mente no está en las cosas de Dios, sino en las de los hombres.","Ngajan xi cavuya Jesús cavutsejen me hiscan siu cha ladu rë me. Sehe cachja me cojo cha Pedru cuitjin: ―‍Tihinxin ngaye Satanás, tsëhë xi ningatiintacuin ngaye sacuaha tsingatahacacun Nina ta, ningatehetacuin sacuaha ngu xuta."
"Y volviéndose a la multitud con sus discípulos, les dijo: Si alguno quiere venir en pos de mí, renuncie a sí mismo, a todos los deseos de la carne, y tome su cruz, y ven en pos de mí.","Ngajan xi Jesús ne, cajindaya me xutacjín jan cojo cha ladu rë me xi cuinduva me hiscan tacun Jesús, sehe cachja me cuitjin: ―‍Sá xi tjin yo xi meje cuisehen ladu naha ne, meje rë xi nichuvun cjuatacun nuju, hane hacuaha tejñuhñu xahasen nuju xi cuanguncujun ndiya naha handasa xi cueyun xcun cru."
"Quien tenga el deseo de guardar su vida, la perderá; y quienquiera que entregue su vida por mí y las buenas nuevas, lo salvara.","Yo ngayun xi mijí cuisuhun ladu naha tsëhë xi rcun xi cueyun ne, cahndë́ xi ndaja ne, nichujun xahasen nuju. Peru yo ngayun xi ngatsë naha o sá xi ngatsë rë cjua rë Nina cueyun ne, hacuiin nichujun xahasen nuju ta Nina ne, cuaxëtje me."
¿Qué beneficio tiene un hombre si consigue todo el mundo y pierde su vida?,"Mé ndaja cuma nuju xi sacu nuju yëjë xi tjin ngasunhndë, sá xi cueyun hane cuma nuju castigu,"
¿Y que daría un hombre a cambio de su vida?,"ta sá xi cuaxintiin Nina xahasen nuju hya xi cueyun ne, ha quihndë tsajin rqui rë."
"Cualquiera que se avergüence de mí y por mis palabras en esta generación falsa y malvada, el Hijo del Hombre se avergonzará de él, cuando venga en la gloria de su Padre con los santos ángeles.","Yo ngayun xi ma sava nuju ngatsë naha o sá xi ngatsë rë cjua naha nguehe xcun xuta tsehen xi manguaaincacun cojo cjua rë Nina ne, hacuaha cojo ngahan xi canduvá tsëhë Nina ne, cuma sava ná ngahan ngatsë nuju ngayun, hya xi cuinduvá cojo cjuandajyihi tsëhë nahmi naha ne, hacuaha cojo ángel xi vejña tsëhë Nina cuinduvá cojo."
San Marcos.,Marcos.
"Hacuaha cachja sa Jesús cuitjin: ―‍Cuichjá quixë cojo nuju ta tecjan yahnga xuta nguehe xi hisca xi scuëë me xi cuitexa jain Nina ne, sehe cueya me.","Y les dijo: De cierto les digo, que hay algunos que no probarán la muerte hasta que vean venir el reino de Dios con poder."
"Xi cafë jyun nixtin jan ne, quijixin Jesús ngu rcu naxi hnga cojo cha Pedru cojo cha Jacobo cojo cha Juan. Xi cafehe me cojo cha ngajan ne, cavëë cha xi cavindeya xcusun rë me.","Y después de seis días, Jesús tomó consigo a Pedro, a Santiago y a Juan, y los hizo subir con él a lo alto de la montaña solos; y fue transformado en apariencia delante de ellos."
"Tsjian rë me ne, ña seti tsejen, tsëhë xi jercu tu tyava camahani, hisca xi ngu xuta cumaji cuane me xi cuatjin tyava.","Y su ropa se volvió resplandeciente, muy blanca, que por más que la lavara no quedaría así."
"Hya xi camá ne, ha tu ñahñu camatsejen hasen rë Elías cojo hasen rë nima Moisés, tivisiajmi cojo Jesús.","Y vino delante de ellos Elías con Moisés, y ellos estaban hablando con Jesús."
"Ngajan xi cachja cha Pedru cojo Jesús ta: ―‍Maestro, tu ma rë xi nguehe nechin cojo nuju ne, nihñi jyan puestu: ngu tsujun ne, cojo ngu ngu tsëhë Moisés cojo Elías.","Y Pedro le dijo a Jesús: Maestro, es bueno para nosotros estar aquí; y hagamos tres tiendas; una para ti, una para Moisés y otra para Elías."
"Cuatjin cachja cha Pedru ta, sacuinyiin rë cha mé sa cuichja cha ta tsëhë xi jercu catsacjun camahani cha camá.","Porque no estaba seguro de qué hablar, porque tenían un gran temor."
"Hora vëhë ne, canduva ngu yufí casahmi tjahnguen rë. Hane ngajñi rë yufí jan ne, canuhya rë ngujo cjua xi cachja cuitjin: ―‍Cha vihi xi quihndi naha cha. Jercu hmucacun cha. Tinuhyun xi chja cha.","Y una nube los cubrió; y una voz salió de la nube, diciendo: Este es mi Hijo amado, escuchenlo."
"Xi tu cahndë cha ladu rë Jesús cjua vëhë ne, vutsejen nguehe vutsejen ngajan cha, hane suva sa Jesús tacun me xi cavëë cha.","Y de repente mirando alrededor, ya no vieron a nadie, sino a Jesús solo con ellos."
"Xi tu tivitujne me tsëhë rcu naxi jan cojo cha ladu rë me xi quijicojo me jan ne, ngajan xi chja xu me cojo cha ta tsajin yo xi cuichja cha cojo xcusun xi cavëë cha. Xi cuatju cueya Quihndi rë Xuta Jain ne, cuya nga me cjuahñu, sehe hya cuichja cha.","Y mientras descendían del monte, les ordenó que no dieran noticia a ninguno de los hombres de lo que habían visto, hasta que el Hijo del hombre hubiera resucitado."
Vëhë xi cavaha cha cjua jan cahntsua xahasen rë cha. Ngajñi rë ni cha cojo xicjin cha cavisiajmicjín cha ¿mé vijne cjua xi cuya nga me cjuahñu?,"Y guardaron el secreto entre ellos, preguntándose entre ellos que seria eso de resucitar."
"Ngajan xi cavinenguise cha cojo Jesús cuitjin: ―‍¿Mé má cuatjin chja maestru tsëhë ley xi titjun Elías cuinduva me, sehe cuinduva me xi cuaxëtje naja?","Y le preguntaron, diciendo: ¿Por qué dicen los escribas que Elías tiene que ser el primero?"
"Ngajan xi cafayangui Jesús cuitjin: ―‍Quixi xi Elías cuinduva me titjun ta, me vëhë cuiyujuchihin me yëjë ni xcusun. Peru ha canduva me, handasa hacuiin cojo ñihi rë me ta cojo ñihi rë cha Juan. Hane choho casahmi xuta cojo me sacuatjin chja xujun rë Nina. Hacuaha chja xujun xi cuacun vëhë ta handasa xi Quihndi rë Xuta Jain ngahan ne, hacuanitjin ne jemu jyë cjuañihi cuátju hacuaha tsitjungui xuta ngahan.","Y él les dijo: En verdad, Elías es el primero, y pone todo en orden; ¿y cómo se dice en las Escrituras que el Hijo del hombre sufrirá mucho y será hecho como nada?"
"Xi tu cavuya cafehe Jesús cojo cha xi quijicojo me hiscan siu yahnga cha ladu rë me xi tejó jan ne, cavëë me xi tjercu siu xuta jan cojo ngujo cha maestru tsëhë ley siu me visiajmi me cojo cha.","Pero yo les digo que Elías ha venido, y le hicieron todo lo que quisieron hacer, como lo dicen las Escrituras acerca de él."
"Xi tu cavëë xuta jan xi cafehe Jesús ne, jemu quijircun rë me, vanga sanii me quiji cachja me nina cojo Jesús.","Y cuando llegaron a los discípulos, vieron a una gran multitud de personas a su alrededor, y escribas que los interrogaban."
"Ngajan xi Jesús ne, cavinenguise me cojo cha ladu rë me cuitjin: ―‍¿Mé xi visiajmu cojo xuta xi cuacun vë?","Y luego todo el pueblo, cuando lo vieron, se llenaron de asombro, y corriendo hacia él, le dieron culto."
"Hane ngajan ngajñi rë xutacjín xi siu jan ne, cavetjujñi ngu me xi cachja me cuitjin: ―‍Maestro, canduvá cojo quihndi naha, tsëhë xi jiya xitsehen cahntsua xahasen rë cha. Hane tsëhë vëhë xi sahmi lihmi rë cha.",Y él les preguntó a los escribas: ¿Que estaban discutiendo con ellos?
"Hora xi faha xitsehen jan cha ne, ngutjen tsiticjahñu rë cha, hacuaha vaxë natyaxu hntsua cha, hisca tsijanerii nehñu cha jiña cha. Hane ngatsë rë vëhë ne, jemu jima ndaya cha. Hacuaha cachjá cojo cha ladu nuju xi cuaxëxin cha xitsehen tsëhë quihndi naha. Peru camaji cavaxëxin cha. ―‍Cuatjin cachja me.","Y uno de los que estaban en la multitud respondió : Maestro, vine a ti con mi hijo, que tiene un espíritu mudo;"
"Ngajan xi Jesús ne, cachja me cojo xuta xi siu jan cuitjin: ―‍¿Mé camá nuju ngayun xi macjaain camahani nuju? ¿Há jyë sa nixtin meje rë xi cuitejña cojo nuju? Nduvun cojo cha nguehe. ―‍Cuatjin cachja me.","Y donde quiera que lo encuentra y se posesiona de él, lo tira al suelo lo convulsiona echa espuma, rechina los dientes y se pone rígido; e hice un pedido a tus discípulos para que lo echaran, y ellos no pudieron."
"Hya xi camá ne, cafehe xuta cojo cha hiscan tacun Jesús. Xi tu cavëë xitsehen jan Jesús ne, marcu macjain catsiticja rë cha nixti jan. Hane xi caticja cha ne, cavuya cavindefa cha cafaña cha. Hacuaha cavetju natyaxu hntsua cha.","Y les dijo a ellos en respuesta: ¡Oh generación sin fe, cuánto tiempo tendré que estar con ustedes! ¿Cuánto tiempo voy a aguantar su falta de fe ? deja que venga a mí."
"Ngajan xi Jesús ne, cavinenguise me cojo nahmi rë cha cuitjin: ―‍¿Há tsëë xi cuitjin má rë cha? Ngajan xi chja nahmi rë cha ta: ―‍Hisca cjuaquihndi rë cha, cuatjin má rë cha.","Y lo llevaron a él; y cuando lo vio, el espíritu en él se volvió violento inmediatamente; y cayó al cielo, rodando y echando espuma por la boca."
"Jiya hora xi faha xitsehen jan cha ne, tsingatjeya rë cha xcun ndacahi. Tjin nga ne, tsingatjenya rë cha ngajñi nandan, ta meje tsiquehen rë cha. Vëhë xi sá xi tsejen xi ha hyun mé nihñu cojo cha ne, catamayuma nuju ngahan cojo quihndi naha, hane tisecun niji.",Y Jesús preguntando al padre dijo: ¿Desde cuando ha estado así? Y él dijo: Desde niño.
"Ngajan xi cachja Jesús cojo nahmi rë cha ta: ―‍Há xa vë xi hvë. Sá xi macjain nuju ne, yëjë ni ne, cuma.","Y con frecuencia lo ha enviado al fuego y al agua, para su destrucción; pero sí puedes hacer algo, tenga piedad de nosotros y ayúdanos ."
"Ngajan xi nahmi rë cha ne, ngutjen cachja me cuitjin: ―‍Tatá. Macjain ná. Peru tisecun ná cojo sa xi cumacjain sa ná.",Y Jesús le dijo: ¡Si puedes creer! Todas las cosas son posibles para el que tiene fe.
"Xi vutsejen Jesús xi jercu tijima tangun xuta ne, cacjan me cojo xitsehen jan. Cuitjin cachja me: ―‍Ngaye xitsehen loho lihmi, tetjixin tsëhë cha vi. Hacuaha ha quihndë cuyiin cuisihin cahntsua xahasen rë cha.","En seguida, el padre del niño dio un grito, diciendo: Tengo fe; hacer que mi débil fe sea más fuerte."
